Treadmil_v,Period,X,Y
0.8,18,-5.3881940841674805,58.52527618408203
0.8,18,-6.436254501342773,52.40302085876465
0.8,18,-7.328838348388672,44.62919235229492
0.8,18,-8.164971351623535,41.806650161743164
0.8,18,-9.1309175491333,48.29730987548828
0.8,18,-10.146554946899414,50.781869888305664
0.8,18,-11.07714557647705,46.529531478881836
0.8,18,-11.870750427246094,39.68024253845215
0.8,18,-12.468523979187012,29.8886775970459
0.8,18,-12.751289367675781,14.138269424438477
0.8,18,-12.763557434082031,0.6134033203125
0.8,18,-12.255838394165039,-25.38595199584961
0.8,18,-11.343635559082031,-45.61014175415039
0.8,18,-10.069646835327148,-63.69943618774414
0.8,18,-8.551301956176758,-75.91724395751953
0.8,18,-7.068442344665527,-74.14298057556152
0.8,18,-5.609775543212891,-72.93334007263184
0.8,19,-4.350982666015625,-62.93964385986328
0.8,19,-3.325899124145508,-51.25417709350586
0.8,19,-2.145853042602539,-59.00230407714844
0.8,19,-1.469961166381836,-33.794593811035156
0.8,19,-0.7708406448364258,-34.95602607727051
0.8,19,-0.8881740570068359,5.866670608520508
0.8,19,-2.173433303833008,64.2629623413086
0.8,19,-2.2747421264648438,5.065441131591797
0.8,19,-2.3029117584228516,1.4084815979003906
0.8,19,-1.4984874725341797,-40.221214294433594
0.8,19,0.4066905975341797,-95.25890350341797
0.8,19,0.9127559661865234,-25.303268432617188
0.8,19,0.9585518836975098,-2.2897958755493164
0.8,19,1.2026453018188477,-12.204670906066895
0.8,19,1.5176820755004883,-15.751838684082031
0.8,19,2.1357359886169434,-30.902695655822754
0.8,19,2.817720413208008,-34.09922122955322
0.8,19,3.3378024101257324,-26.00409984588623
0.8,19,3.8061840534210205,-23.419082164764404
0.8,19,4.3538196086883545,-27.3817777633667
0.8,19,4.90019965171814,-27.319002151489258
0.8,19,5.436857581138611,-26.83289647102356
0.8,19,5.9954410791397095,-27.92917490005493
0.8,19,6.608276426792145,-30.641767382621765
0.8,19,7.2410014271736145,-31.636250019073486
0.8,19,7.783147349953651,-27.107296139001846
0.8,19,8.260933637619019,-23.889314383268356
0.8,19,8.741022825241089,-24.004459381103516
0.8,19,9.258533954620361,-25.875556468963623
0.8,19,9.784704685211182,-26.308536529541016
0.8,19,10.225337028503418,-22.031617164611816
0.8,19,10.504678010940552,-13.96704912185669
0.8,19,10.596205472946167,-4.576373100280762
0.8,19,10.527653455734253,3.427600860595703
0.8,19,10.310408353805542,10.862255096435547
0.8,19,9.788369178771973,26.101958751678467
0.8,19,8.722060680389404,53.31542491912842
0.8,19,7.2115843296051025,75.52381753921509
0.8,19,5.24807733297348,98.17534983158112
0.8,19,2.6649139523506165,129.1581690311432
0.8,19,0.23167431354522705,121.66198194026947
0.8,19,-1.8327298164367676,103.22020649909973
0.8,19,-3.5013699531555176,83.4320068359375
0.8,19,-4.834141254425049,66.63856506347656
0.8,19,-6.039098262786865,60.24785041809082
0.8,19,-6.961620330810547,46.12610340118408
0.8,19,-7.799859046936035,41.911935806274414
0.8,19,-8.734560012817383,46.73504829406738
0.8,19,-9.71519660949707,49.031829833984375
0.8,19,-10.530259132385254,40.75312614440918
0.8,19,-11.214960098266602,34.23504829406738
0.8,19,-11.861213684082031,32.312679290771484
0.8,19,-12.380166053771973,25.94761848449707
0.8,19,-12.652301788330078,13.606786727905273
0.8,19,-12.55348014831543,-4.941082000732422
0.8,19,-12.024712562561035,-26.438379287719727
0.8,19,-11.064421653747559,-48.01454544067383
0.8,19,-9.675192832946777,-69.46144104003906
0.8,19,-8.118952751159668,-77.81200408935547
0.8,19,-6.385828971862793,-86.65618896484375
0.8,20,-3.1694278717041016,-75.02169609069824
0.8,20,-2.7157087326049805,-22.685956954956055
0.8,20,-2.3395156860351562,-18.80965232849121
0.8,20,-1.6766557693481445,-33.142995834350586
0.8,20,-1.469996452331543,-10.332965850830078
0.8,20,-1.22918701171875,-12.040472030639648
0.8,20,-1.3036231994628906,3.7218093872070312
0.8,20,-1.8975868225097656,29.69818115234375
0.8,20,-1.905421257019043,0.3917217254638672
0.8,20,-2.0733642578125,8.397150039672852
0.8,20,-1.2006845474243164,-43.63398551940918
0.8,20,0.7555322647094727,-97.81084060668945
0.8,20,0.9677562713623047,-10.611200332641602
0.8,20,0.9262781143188477,2.0739078521728516
0.8,20,1.345686435699463,-20.97041606903076
0.8,20,1.673811912536621,-16.40627384185791
0.8,20,2.207881450653076,-26.703476905822754
0.8,20,2.8790621757507324,-33.55903625488281
0.8,20,3.34928035736084,-23.51090908050537
