Treadmil_v,Period,X,Y
0.5,47,12.672080993652344,42.1950101852417
0.5,47,11.79257869720459,43.975114822387695
0.5,47,10.811720132827759,49.04292821884155
0.5,47,9.308915853500366,75.14021396636963
0.5,47,7.180764198303223,106.40758275985718
0.5,47,4.665277004241943,125.77435970306396
0.5,47,1.6926026344299316,148.6337184906006
0.5,47,-0.963341236114502,132.79719352722168
0.5,47,-3.694664239883423,136.56615018844604
0.5,47,-6.661298990249634,148.33173751831055
0.5,47,-9.593174695968628,146.5937852859497
0.5,47,-12.330085277557373,136.84552907943726
0.5,47,-14.563955307006836,111.69350147247314
0.5,47,-16.33688235282898,88.64635229110718
0.5,47,-17.791611909866333,72.73647785186768
0.5,47,-18.98605489730835,59.72214937210083
0.5,47,-19.874646425247192,44.42957639694214
0.5,47,-20.38725447654724,25.63040256500244
0.5,47,-20.517247200012207,6.499636173248291
0.5,47,-20.310150623321533,-10.354828834533691
0.5,47,-19.849754571914673,-23.019802570343018
0.5,47,-19.29029941558838,-27.972757816314697
0.5,47,-18.578381299972534,-35.595905780792236
0.5,47,-17.635379314422607,-47.15009927749634
0.5,47,-16.46369695663452,-58.5841178894043
0.5,47,-15.150463581085205,-65.66166877746582
0.5,48,-12.665236473083496,-55.83078861236572
0.5,48,-11.951786994934082,-35.6724739074707
0.5,48,-11.245193481445312,-35.32967567443848
0.5,48,-10.170897006988525,-53.714823722839355
0.5,48,-8.390897989273071,-88.9999508857727
0.5,48,-6.292575120925903,-104.9161434173584
0.5,48,-5.245524883270264,-52.35251188278198
0.5,48,-5.793292045593262,27.388358116149902
0.5,48,-5.813495397567749,1.0101675987243652
0.5,48,-4.197619915008545,-80.7937741279602
0.5,48,-2.4655237197875977,-86.60480976104736
0.5,48,-2.0306196212768555,-21.74520492553711
0.5,48,-1.6483559608459473,-19.11318302154541
0.5,48,-0.5713615417480469,-53.84972095489502
0.5,48,0.34052419662475586,-45.59428691864014
0.5,48,1.0578956604003906,-35.86857318878174
0.5,48,1.7665209770202637,-35.43126583099365
0.5,48,2.4064230918884277,-31.995105743408203
0.5,48,2.981029510498047,-28.730320930480957
0.5,48,3.587310791015625,-30.314064025878906
0.5,48,4.1680169105529785,-29.035305976867676
0.5,48,4.706780910491943,-26.938199996948242
0.5,48,5.18812370300293,-24.067139625549316
0.5,48,5.698092460632324,-25.498437881469727
0.5,48,6.197988033294678,-24.994778633117676
0.5,48,6.695303916931152,-24.86579418182373
0.5,48,7.222535133361816,-26.361560821533203
0.5,48,7.800407409667969,-28.893613815307617
0.5,48,8.38862943649292,-29.41110134124756
0.5,48,8.955137252807617,-28.325390815734863
0.5,48,9.496667861938477,-27.07653045654297
0.5,48,10.063310146331787,-28.332114219665527
0.5,48,10.670915365219116,-30.380260944366455
0.5,48,11.261224031448364,-29.515433311462402
0.5,48,11.810138702392578,-27.445733547210693
0.5,48,12.35903811454773,-27.44497060775757
0.5,48,12.911762714385986,-27.636229991912842
0.5,48,13.421187162399292,-25.471222400665283
0.5,48,13.857791423797607,-21.83021306991577
0.5,48,14.18213963508606,-16.217410564422607
0.5,48,14.322425842285156,-7.014310359954834
0.5,48,14.394532203674316,-3.605318069458008
0.5,48,14.461215734481812,-3.334176540374756
0.5,48,14.446356773376465,0.742948055267334
0.5,48,14.294675350189209,7.584071159362793
0.5,48,13.922187328338623,18.624401092529297
0.5,48,13.27687668800354,32.26553201675415
0.5,48,12.494696617126465,39.10900354385376
0.5,48,11.618079900741577,43.830835819244385
0.5,48,10.352570295333862,63.27548027038574
0.5,48,8.722046732902527,81.52617812156677
0.5,48,6.578593015670776,107.17268586158752
0.5,48,3.8803646564483643,134.9114179611206
0.5,48,1.1430381536483765,136.8663251399994
0.5,48,-1.5326472520828247,133.78427028656006
0.5,48,-4.2436922788619995,135.55225133895874
0.5,48,-6.95670747756958,135.65075993537903
0.5,48,-9.468835353851318,125.60639381408691
0.5,48,-11.491190433502197,101.11775398254395
0.5,48,-13.079036951065063,79.39232587814331
0.5,48,-14.465903997421265,69.34335231781006
0.5,48,-15.74781060218811,64.09533023834229
0.5,48,-16.781047105789185,51.66182518005371
0.5,48,-17.49030637741089,35.462963581085205
0.5,48,-17.815910577774048,16.28021001815796
0.5,48,-17.81632661819458,0.020802021026611328
0.5,48,-17.577526092529297,-11.94002628326416
0.5,48,-17.1919584274292,-19.278383255004883
0.5,48,-16.685261964797974,-25.33482313156128
0.5,48,-16.008533477783203,-33.836424350738525
0.5,48,-15.123467206954956,-44.25331354141235
0.5,49,-13.269554138183594,-42.57084131240845
0.5,49,-12.461149454116821,-40.42023420333862
0.5,49,-11.651996612548828,-40.45764207839966
0.5,49,-11.136703491210938,-25.76465606689453
0.5,49,-10.664920568466187,-23.58914613723755
0.5,49,-10.023733377456665,-32.059359550476074
0.5,49,-9.153507947921753,-43.511271476745605
0.5,49,-7.990476369857788,-58.15157890319824
0.5,49,-6.766710042953491,-61.188316345214844
0.5,49,-6.288794994354248,-23.895752429962158
0.5,49,-6.377880096435547,4.454255104064941
0.5,49,-5.488177299499512,-44.48513984680176
0.5,49,-3.3125674724578857,-108.7804913520813
0.5,49,-1.6663789749145508,-82.30942487716675
0.5,49,-1.4210615158081055,-12.265872955322266
0.5,49,-1.0055391788482666,-20.776116847991943
0.5,49,0.038545846939086914,-52.204251289367676
0.5,49,0.8890419006347656,-42.524802684783936
0.5,49,1.509364128112793,-31.016111373901367
0.5,49,2.165829658508301,-32.82327651977539
0.5,49,2.7028627395629883,-26.851654052734375
0.5,49,3.1709141731262207,-23.40257167816162
0.5,49,3.610393762588501,-21.973979473114014
0.5,49,4.038522005081177,-21.40641212463379
0.5,49,4.572540998458862,-26.700949668884277
0.5,49,5.077828884124756,-25.264394283294678
0.5,49,5.509516716003418,-21.584391593933105
0.5,49,5.968423843383789,-22.945356369018555
0.5,49,6.512449026107788,-27.20125913619995
0.5,49,7.12808632850647,-30.781865119934082
0.5,49,7.758200645446777,-31.50571584701538
0.5,49,8.441807746887207,-34.180355072021484
0.5,49,9.139751672744751,-34.8971962928772
0.5,49,9.861514329910278,-36.08813285827637
0.5,49,10.639915943145752,-38.92008066177368
0.5,49,11.425028085708618,-39.25560712814331
0.5,49,12.124499559402466,-34.97357368469238
0.5,49,12.759756803512573,-31.76286220550537
0.5,49,13.410362720489502,-32.530295848846436
0.5,49,13.937151908874512,-26.33945941925049
0.5,49,14.301025629043579,-18.19368600845337
0.5,49,14.560291051864624,-12.963271141052246
0.5,49,14.676398515701294,-5.805373191833496
0.5,49,14.638614416122437,1.889204978942871
0.5,49,14.390847444534302,12.388348579406738
0.5,49,13.905536413192749,24.265551567077637
0.5,49,13.170308351516724,36.76140308380127
0.5,49,12.243314027786255,46.34971618652344
0.5,49,11.1129732131958,56.517040729522705
0.5,49,9.543270826339722,78.48511934280396
0.5,49,7.713324785232544,91.49730205535889
0.5,49,5.633053302764893,104.01357412338257
0.5,49,3.1481648683547974,124.24442172050476
0.5,49,0.48049795627593994,133.38334560394287
0.5,49,-2.013906717300415,124.72023367881775
0.5,49,-4.383463025093079,118.47781538963318
0.5,49,-6.823275566101074,121.99062705039978
0.5,49,-9.224323391914368,120.05239129066467
0.5,49,-11.345451474189758,106.05640411376953
0.5,49,-13.193251609802246,92.39000678062439
0.5,49,-14.66581106185913,73.62797260284424
0.5,49,-15.719247102737427,52.671802043914795
0.5,49,-16.465837478637695,37.32951879501343
0.5,49,-16.933965921401978,23.40642213821411
0.5,49,-17.174943327903748,12.048870325088501
0.5,49,-17.244805455207825,3.4931063652038574
0.5,49,-17.126254558563232,-5.927544832229614
0.5,49,-16.802030324935913,-16.211211681365967
0.5,49,-16.29991579055786,-25.105726718902588
0.5,49,-15.67488169670105,-31.251704692840576
0.5,49,-14.855185985565186,-40.98478555679321
0.5,49,-13.942997694015503,-45.60941457748413
0.5,50,-13.256980180740356,-34.300875663757324
0.5,50,-13.007520198822021,-12.472999095916748
0.5,50,-12.712017059326172,-14.77515697479248
0.5,50,-12.562627792358398,-7.469463348388672
0.5,50,-12.792581796646118,11.497700214385986
0.5,50,-12.918582439422607,6.300032138824463
0.5,50,-12.581011056900024,-16.87856912612915
0.5,50,-11.788071870803833,-39.64695930480957
0.5,50,-10.842211246490479,-47.293031215667725
0.5,50,-9.844063758850098,-49.90737438201904
0.5,50,-8.960980892181396,-44.15414333343506
0.5,50,-8.32845163345337,-31.626462936401367
0.5,50,-7.50227689743042,-41.30873680114746
0.5,50,-5.772531986236572,-86.48724555969238
0.5,50,-3.6897170543670654,-104.14074659347534
0.5,50,-2.653223991394043,-51.82465314865112
0.5,50,-2.3082618713378906,-17.248106002807617
0.5,50,-1.1826233863830566,-56.2819242477417
0.5,50,0.2599978446960449,-72.13106155395508
0.5,50,1.4179906845092773,-57.89964199066162
0.5,50,2.448671340942383,-51.53403282165527
0.5,50,3.4617745876312256,-50.65516233444214
0.5,50,4.018277406692505,-27.825140953063965
0.5,50,4.360561847686768,-17.114222049713135
0.5,50,4.7713305950164795,-20.538437366485596
0.5,50,5.200134754180908,-21.440207958221436
0.5,50,5.588069200515747,-19.396722316741943
0.5,50,5.978416442871094,-19.517362117767334
0.5,50,6.336361408233643,-17.89724826812744
0.5,50,6.755145072937012,-20.939183235168457
0.5,50,7.246453285217285,-24.565410614013672
0.5,50,7.759188175201416,-25.636744499206543
0.5,50,8.30771017074585,-27.42609977722168
0.5,50,8.883488178253174,-28.78890037536621
0.5,50,9.440269947052002,-27.839088439941406
0.5,50,9.989565134048462,-27.464759349822998
0.5,50,10.538892030715942,-27.466344833374023
0.5,50,11.097197532653809,-27.91527509689331
0.5,50,11.673678874969482,-28.82406711578369
0.5,50,12.22267460823059,-27.44978666305542
0.5,50,12.788582801818848,-28.295409679412842
0.5,50,13.34282898902893,-27.71230936050415
0.5,50,13.801484107971191,-22.932755947113037
0.5,50,14.287322282791138,-24.291908740997314
0.5,50,14.723652601242065,-21.816515922546387
0.5,50,15.03486442565918,-15.560591220855713
0.5,50,15.251318454742432,-10.822701454162598
0.5,50,15.189637660980225,3.0840396881103516
0.5,50,14.904673099517822,14.248228073120117
0.5,50,14.42743730545044,23.86178970336914
0.5,50,13.786070108413696,32.06835985183716
0.5,50,12.952736139297485,41.66669845581055
0.5,50,11.894350290298462,52.91929244995117
0.5,50,10.377175092697144,75.85875988006592
0.5,50,8.457376837730408,95.98991274833679
0.5,50,6.284898161888123,108.62393379211426
0.5,50,3.5860202312469482,134.94389653205872
0.5,50,0.7405019998550415,142.27591156959534
0.5,50,-1.854857325553894,129.76796627044678
0.5,50,-4.4778101444244385,131.14764094352722
0.5,50,-7.145139217376709,133.36645364761353
0.5,50,-9.591353178024292,122.31069803237915
0.5,50,-11.63632082939148,102.24838256835938
0.5,50,-13.39121961593628,87.74493932723999
0.5,50,-14.901773691177368,75.52770376205444
0.5,50,-16.142340898513794,62.02836036682129
0.5,50,-17.07133460044861,46.44968509674072
0.5,50,-17.607445001602173,26.805520057678223
0.5,50,-17.809990167617798,10.12725830078125
0.5,50,-17.787679433822632,-1.1155366897583008
0.5,50,-24.920690536499023,356.6505551338196
0.5,50,-13.747722864151001,-111.72967672348022
0.5,50,-12.158993244171143,-79.43648099899292
0.5,50,-11.072041511535645,-54.3475866317749
0.5,50,-10.581780433654785,-24.51305389404297
0.8,1,-15.259632587432861,9.227275848388672
0.8,1,-14.78154182434082,-23.90453815460205
0.8,1,-13.554778575897217,-61.338162422180176
0.8,1,-13.411978244781494,-7.140016555786133
0.8,1,-15.395413875579834,99.17178153991699
0.8,1,-14.685807704925537,-35.480308532714844
0.8,1,-12.075085878372192,-130.53609132766724
0.8,1,-10.734277725219727,-67.04040765762329
0.8,1,-9.364412307739258,-68.49327087402344
0.8,1,-7.561316967010498,-90.15476703643799
0.8,1,-5.696960926055908,-93.21780204772949
0.8,1,-3.7854371070861816,-95.57619094848633
0.8,1,-1.9134793281555176,-93.5978889465332
0.8,1,-0.2564268112182617,-82.8526258468628
0.8,1,1.0066866874694824,-63.15567493438721
0.8,1,2.060051918029785,-52.66826152801514
0.8,1,3.35353946685791,-64.67437744140625
0.8,1,4.858169078826904,-75.2314805984497
0.8,1,6.333494663238525,-73.76627922058105
0.8,1,7.652105331420898,-65.93053340911865
0.8,1,8.83888864517212,-59.339165687561035
0.8,1,9.93919563293457,-55.01534938812256
0.8,1,11.066545009613037,-56.36746883392334
0.8,1,12.290146589279175,-61.180078983306885
0.8,1,13.58596682548523,-64.79101181030273
0.8,1,14.911897420883179,-66.29652976989746
0.8,1,15.999768495559692,-54.393553733825684
0.8,1,16.887341737747192,-44.378662109375
0.8,1,17.567788124084473,-34.022319316864014
0.8,1,17.936352968215942,-18.428242206573486
0.8,1,18.08009123802185,-7.18691349029541
0.8,1,17.912477731704712,8.380675315856934
0.8,1,17.45862865447998,22.692453861236572
0.8,1,16.626091480255127,41.626858711242676
0.8,1,15.343700170516968,64.11956548690796
0.8,1,13.407794713973999,96.79527282714844
0.8,1,10.905479907989502,125.11574029922485
0.8,1,7.946645140647888,147.9417383670807
0.8,1,4.539646863937378,170.3499138355255
0.8,1,1.499720811843872,151.9963026046753
0.8,1,-1.563671350479126,153.1696081161499
0.8,1,-4.912829160690308,167.45789051055908
0.8,1,-8.129905462265015,160.85381507873535
0.8,1,-11.125108242034912,149.76013898849487
0.8,1,-13.692351341247559,128.36215496063232
0.8,1,-15.819242715835571,106.34456872940063
0.8,1,-17.595515727996826,88.81365060806274
0.8,1,-19.005032300949097,70.47582864761353
0.8,1,-20.057096481323242,52.603209018707275
0.8,1,-20.68799901008606,31.54512643814087
0.8,1,-20.782979011535645,4.749000072479248
0.8,1,-20.31754469871521,-23.27171564102173
0.8,1,-19.40368390083313,-45.693039894104004
0.8,1,-18.211610078811646,-59.60369110107422
0.8,1,-16.941951990127563,-63.4829044342041
0.8,1,-15.784164190292358,-57.889389991760254
0.8,1,-14.98194169998169,-40.11112451553345
0.8,2,-15.111542463302612,8.13215970993042
0.8,2,-14.820484161376953,-14.552915096282959
0.8,2,-14.175601959228516,-32.244110107421875
0.8,2,-14.281540870666504,5.296945571899414
0.8,2,-15.813663959503174,76.6061544418335
0.8,2,-15.130415916442871,-34.16240215301514
0.8,2,-12.432617902755737,-134.8899006843567
0.8,2,-11.287971019744873,-57.23234415054321
0.8,2,-10.665642261505127,-31.116437911987305
0.8,2,-8.858635425567627,-90.350341796875
0.8,2,-6.9747395515441895,-94.19479370117188
0.8,2,-5.186368942260742,-89.41853046417236
0.8,2,-3.3351197242736816,-92.56246089935303
0.8,2,-1.4736127853393555,-93.07534694671631
0.8,2,0.2798323631286621,-87.67225742340088
0.8,2,1.9972200393676758,-85.86938381195068
0.8,2,3.7762603759765625,-88.95201683044434
0.8,2,5.449540615081787,-83.66401195526123
0.8,2,6.8120436668396,-68.12515258789062
0.8,2,7.779625415802002,-48.37908744812012
0.8,2,8.638009786605835,-42.91921854019165
0.8,2,9.854180574417114,-60.808539390563965
0.8,2,11.282821416854858,-71.4320421218872
0.8,2,12.690427780151367,-70.38031816482544
0.8,2,14.007434606552124,-65.85034132003784
0.8,2,15.057934999465942,-52.52501964569092
0.8,2,15.8989737033844,-42.05193519592285
0.8,2,16.696202993392944,-39.861464500427246
0.8,2,17.378882884979248,-34.133994579315186
0.8,2,17.84726095199585,-23.418903350830078
0.8,2,17.98651432991028,-6.9626688957214355
0.8,2,17.908406257629395,3.9054036140441895
0.8,2,17.583208799362183,16.259872913360596
0.8,2,16.88498020172119,34.91142988204956
0.8,2,15.848743200302124,51.81185007095337
0.8,2,14.363379001617432,74.26820993423462
0.8,2,12.214000463485718,107.4689269065857
0.8,2,9.478802680969238,136.75988912582397
0.8,2,6.242266535758972,161.8268072605133
0.8,2,3.243983030319214,149.91417527198792
0.8,2,0.2558472156524658,149.4067907333374
0.8,2,-2.9596166610717773,160.77319383621216
0.8,2,-6.1017165184021,157.1049928665161
0.8,2,-8.987236738204956,144.27601099014282
0.8,2,-11.487475872039795,125.01195669174194
0.8,2,-13.551523923873901,103.20240259170532
0.8,2,-15.346907138824463,89.76916074752808
0.8,2,-16.866591691970825,75.98422765731812
0.8,2,-18.021398305892944,57.74033069610596
0.8,2,-18.799847841262817,38.92247676849365
0.8,2,-19.113245725631714,15.669894218444824
0.8,2,-18.89020299911499,-11.152136325836182
0.8,2,-18.193705558776855,-34.82487201690674
0.8,2,-17.10939359664917,-54.21559810638428
0.8,2,-15.877394199371338,-61.5999698638916
0.8,2,-14.812812089920044,-53.2291054725647
0.8,2,-14.267874956130981,-27.246856689453125
0.8,3,-14.641097068786621,13.904023170471191
0.8,3,-14.925509929656982,14.220643043518066
0.8,3,-14.575126647949219,-17.519164085388184
0.8,3,-13.387186050415039,-59.397029876708984
0.8,3,-12.702805042266846,-34.21905040740967
0.8,3,-14.934352397918701,111.57736778259277
0.8,3,-15.157598495483398,11.162304878234863
0.8,3,-13.498686790466309,-82.94558525085449
0.8,3,-12.168394565582275,-66.51461124420166
0.8,3,-10.786577224731445,-69.0908670425415
0.8,3,-8.913607120513916,-93.64850521087646
0.8,3,-6.945976734161377,-98.38151931762695
0.8,3,-5.018786907196045,-96.3594913482666
0.8,3,-3.128030300140381,-94.5378303527832
0.8,3,-1.2294421195983887,-94.92940902709961
0.8,3,0.5222873687744141,-87.58647441864014
0.8,3,2.1224985122680664,-80.01055717468262
0.8,3,3.654782295227051,-76.61418914794922
0.8,3,5.207688808441162,-77.64532566070557
0.8,3,6.663759708404541,-72.80354499816895
0.8,3,7.749007225036621,-54.262375831604004
0.8,3,8.590318202972412,-42.06554889678955
0.8,3,9.600226879119873,-50.49543380737305
0.8,3,10.836543560028076,-61.815834045410156
0.8,3,12.126044988632202,-64.4750714302063
0.8,3,13.395287275314331,-63.462114334106445
0.8,3,14.502990484237671,-55.38516044616699
0.8,3,15.377230644226074,-43.712007999420166
0.8,3,16.245213270187378,-43.399131298065186
0.8,3,17.005677938461304,-38.02323341369629
0.8,3,17.459182500839233,-22.675228118896484
0.8,3,17.707934617996216,-12.437605857849121
0.8,3,17.69814968109131,0.48924684524536133
0.8,3,17.47641611099243,11.086678504943848
0.8,3,16.984301805496216,24.60571527481079
0.8,3,16.136970281600952,42.366576194763184
0.8,3,14.86185622215271,63.75570297241211
0.8,3,12.891099452972412,98.53783845901489
0.8,3,10.316963791847229,128.70678305625916
0.8,3,7.152416944503784,158.22734236717224
0.8,3,3.754718065261841,169.88494396209717
0.8,3,0.7551017999649048,149.9808132648468
0.8,3,-2.3608081340789795,155.7954967021942
0.8,3,-5.640585899353027,163.9888882637024
0.8,3,-8.616859912872314,148.81370067596436
0.8,3,-11.306854963302612,134.4997525215149
0.8,3,-13.654027462005615,117.35862493515015
0.8,3,-15.701668500900269,102.38205194473267
0.8,3,-17.478973150253296,88.86523246765137
0.8,3,-18.887690782546997,70.43588161468506
0.8,3,-19.889710903167725,50.10100603103638
0.8,3,-20.442516088485718,27.640259265899658
0.8,3,-20.528074979782104,4.277944564819336
0.8,3,-20.06780481338501,-23.013508319854736
0.8,3,-19.051607847213745,-50.80984830856323
0.8,3,-17.751351594924927,-65.01281261444092
0.8,3,-16.418757915496826,-66.62968397140503
0.8,3,-15.229113817214966,-59.48220491409302
0.8,4,-14.402648687362671,-7.666385173797607
0.8,4,-14.337708711624146,-3.2469987869262695
0.8,4,-14.272387266159058,-3.2660722732543945
0.8,4,-13.661953449249268,-30.521690845489502
0.8,4,-12.65170431137085,-50.5124568939209
0.8,4,-13.423108577728271,38.570213317871094
0.8,4,-15.818020820617676,119.74561214447021
0.8,4,-14.38533639907837,-71.63422107696533
0.8,4,-11.92439579963684,-123.04702997207642
0.8,4,-11.13737440109253,-39.351069927215576
0.8,4,-10.033752918243408,-55.181074142456055
0.8,4,-8.29367733001709,-87.00377941131592
0.8,4,-6.488049507141113,-90.28139114379883
0.8,4,-4.500644683837891,-99.37024116516113
0.8,4,-2.5262436866760254,-98.72004985809326
0.8,4,-0.6143016815185547,-95.59710025787354
0.8,4,1.2525100708007812,-93.3405876159668
0.8,4,3.0016794204711914,-87.45846748352051
0.8,4,4.608974933624268,-80.36477565765381
0.8,4,6.070004940032959,-73.05150032043457
0.8,4,7.366427898406982,-64.82114791870117
0.8,4,8.437537670135498,-53.55548858642578
0.8,4,9.422048091888428,-49.225521087646484
0.8,4,10.557391166687012,-56.7671537399292
0.8,4,11.748636722564697,-59.56227779388428
0.8,4,12.860726356506348,-55.60448169708252
0.8,4,13.960920810699463,-55.00972270965576
0.8,4,14.951086282730103,-49.50827360153198
0.8,4,15.823024272918701,-43.59689950942993
0.8,4,16.69187331199646,-43.44245195388794
0.8,4,17.347148180007935,-32.76374340057373
0.8,4,17.59226393699646,-12.25578784942627
0.8,4,17.326884031295776,13.26899528503418
0.8,4,16.64086651802063,34.300875663757324
0.8,4,15.750109910964966,44.5378303527832
0.8,4,14.637307405471802,55.6401252746582
0.8,4,13.237914323806763,69.96965408325195
0.8,4,11.279815912246704,97.90492057800293
0.8,4,8.54897689819336,136.54195070266724
0.8,4,5.094240665435791,172.73681163787842
0.8,4,1.6969678401947021,169.86364126205444
0.8,4,-1.3806142807006836,153.8791060447693
0.8,4,-4.785319089889526,170.23524045944214
0.8,4,-8.376230001449585,179.54554557800293
0.8,4,-11.615249872207642,161.95099353790283
0.8,4,-14.571077823638916,147.79139757156372
0.8,4,-16.943557024002075,118.62396001815796
0.8,4,-18.750367164611816,90.34050703048706
0.8,4,-20.21944808959961,73.45404624938965
0.8,4,-21.317280769348145,54.89163398742676
0.8,4,-21.990172386169434,33.64458084106445
0.8,4,-22.201746940612793,10.578727722167969
0.8,4,-21.843745470046997,-17.900073528289795
0.8,4,-20.887646198272705,-47.8049635887146
0.8,4,-19.413487911224365,-73.70791435241699
0.8,4,-17.673709392547607,-86.98892593383789
0.8,4,-16.055139780044556,-80.92848062515259
0.8,4,-15.002600908279419,-52.626943588256836
0.8,5,-15.152801036834717,16.089534759521484
0.8,5,-15.499185562133789,17.319226264953613
0.8,5,-15.715013980865479,10.791420936584473
0.8,5,-15.44541311264038,-13.480043411254883
0.8,5,-14.65620470046997,-39.46042060852051
0.8,5,-15.245933055877686,29.486417770385742
0.8,5,-16.62710666656494,69.0586805343628
0.8,5,-14.933641910552979,-84.67323780059814
0.8,5,-12.511095523834229,-121.1273193359375
0.8,5,-11.719409942626953,-39.58427906036377
0.8,5,-10.163525581359863,-77.79421806335449
0.8,5,-7.9164958000183105,-112.35148906707764
0.8,5,-5.9593610763549805,-97.8567361831665
0.8,5,-4.114640712738037,-92.23601818084717
0.8,5,-2.343097686767578,-88.57715129852295
0.8,5,-0.5206904411315918,-91.12036228179932
0.8,5,1.2982783317565918,-90.94843864440918
0.8,5,3.05311918258667,-87.7420425415039
0.8,5,4.67192268371582,-80.94017505645752
0.8,5,5.999770164489746,-66.39237403869629
0.8,5,7.024967193603516,-51.25985145568848
0.8,5,7.850494384765625,-41.27635955810547
0.8,5,8.677125453948975,-41.33155345916748
0.8,5,9.637651443481445,-48.026299476623535
0.8,5,10.630074977874756,-49.62117671966553
0.8,5,11.666048049926758,-51.7986536026001
0.8,5,12.63607931137085,-48.50156307220459
0.8,5,13.614840984344482,-48.93808364868164
0.8,5,14.526366710662842,-45.57628631591797
0.8,5,15.40289855003357,-43.82659196853638
0.8,5,16.10296320915222,-35.00323295593262
0.8,5,16.555968046188354,-22.65024185180664
0.8,5,16.725064277648926,-8.454811573028564
0.8,5,16.57565402984619,7.470512390136719
0.8,5,16.309724807739258,13.29646110534668
0.8,5,15.876344919204712,21.668994426727295
0.8,5,15.124799728393555,37.57725954055786
0.8,5,13.984243392944336,57.02781677246094
0.8,5,12.168708324432373,90.77675342559814
0.8,5,9.696362733840942,123.61727952957153
0.8,5,6.491853833198547,160.22544503211975
0.8,5,3.231260657310486,163.02965879440308
0.8,5,0.22401928901672363,150.3620684146881
0.8,5,-2.9683358669281006,159.6177577972412
0.8,5,-6.3475494384765625,168.9606785774231
0.8,5,-9.556349039077759,160.43998003005981
0.8,5,-12.324915170669556,138.42830657958984
0.8,5,-14.601168632507324,113.81267309188843
0.8,5,-16.519436836242676,95.91341018676758
0.8,5,-18.206515312194824,84.35392379760742
0.8,5,-19.64034676551819,71.69157266616821
0.8,5,-20.618719816207886,48.91865253448486
0.8,5,-21.033779621124268,20.752990245819092
0.8,5,-20.861918687820435,-8.59304666519165
0.8,5,-20.124908924102783,-36.85048818588257
0.8,5,-19.020809173583984,-55.20498752593994
0.8,5,-17.6932590007782,-66.3775086402893
0.8,6,-14.172550916671753,-39.09637928009033
0.8,6,-14.168384075164795,-0.2083420753479004
0.8,6,-14.229214191436768,3.041505813598633
0.8,6,-14.012147426605225,-10.853338241577148
0.8,6,-13.17615032196045,-41.79985523223877
0.8,6,-11.824676036834717,-67.57371425628662
0.8,6,-11.406741619110107,-20.89672088623047
0.8,6,-14.402061462402344,149.76599216461182
0.8,6,-14.088254451751709,-15.690350532531738
0.8,6,-10.785247802734375,-165.1503324508667
0.8,6,-10.406234741210938,-18.950653076171875
0.8,6,-9.36600923538208,-52.01127529144287
0.8,6,-7.230070114135742,-106.7969560623169
0.8,6,-5.340850353240967,-94.46098804473877
0.8,6,-3.5150747299194336,-91.28878116607666
0.8,6,-1.6281332969665527,-94.34707164764404
0.8,6,0.13639020919799805,-88.22617530822754
0.8,6,1.6954984664916992,-77.95541286468506
0.8,6,3.1074633598327637,-70.59824466705322
0.8,6,4.363164901733398,-62.78507709503174
0.8,6,5.418905258178711,-52.787017822265625
0.8,6,6.456111431121826,-51.86030864715576
0.8,6,7.643833637237549,-59.38611030578613
0.8,6,9.12879753112793,-74.24819469451904
0.8,6,10.6765456199646,-77.3874044418335
0.8,6,11.9211106300354,-62.22825050354004
0.8,6,12.907044887542725,-49.29671287536621
0.8,6,13.916281700134277,-50.46184062957764
0.8,6,14.902060985565186,-49.28896427154541
0.8,6,15.851688861846924,-47.481393814086914
0.8,6,16.801117181777954,-47.471415996551514
0.8,6,17.492653608322144,-34.57682132720947
0.8,6,17.91113591194153,-20.92411518096924
0.8,6,18.146642684936523,-11.775338649749756
0.8,6,18.09268021583557,2.6981234550476074
0.8,6,17.980233907699585,5.622315406799316
0.8,6,17.632643461227417,17.3795223236084
0.8,6,17.01884937286377,30.689704418182373
0.8,6,16.05689239501953,48.097848892211914
0.8,6,14.408880233764648,82.40060806274414
0.8,6,12.092002868652344,115.84386825561523
0.8,6,9.174499034881592,145.8751916885376
0.8,6,5.890964031219482,164.17675018310547
0.8,6,2.8100990056991577,154.04325127601624
0.8,6,-0.5027267932891846,165.64128994941711
0.8,6,-3.9647319316864014,173.10025691986084
0.8,6,-7.430379152297974,173.2823610305786
0.8,6,-10.512556314468384,154.1088581085205
0.8,6,-13.194366931915283,134.09053087234497
0.8,6,-15.59964919090271,120.26411294937134
0.8,6,-17.58096432685852,99.06575679779053
0.8,6,-19.155242919921875,78.71392965316772
0.8,6,-20.225606441497803,53.51817607879639
0.8,6,-20.746788024902344,26.05907917022705
0.8,6,-20.776626348495483,1.4919161796569824
0.8,6,-20.39534902572632,-19.063866138458252
0.8,6,-19.50547981262207,-44.4934606552124
0.8,6,-18.322308778762817,-59.15855169296265
0.8,6,-16.930495500564575,-69.59066390991211
0.8,6,-15.695677995681763,-61.740875244140625
0.8,7,-16.00759983062744,3.941798210144043
0.8,7,-15.308630466461182,-34.94846820831299
0.8,7,-14.188783645629883,-55.99234104156494
0.8,7,-14.55889081954956,18.505358695983887
0.8,7,-17.07994031906128,126.05247497558594
0.8,7,-16.86380386352539,-10.806822776794434
0.8,7,-14.143074035644531,-136.03649139404297
0.8,7,-12.78506088256836,-67.9006576538086
0.8,7,-12.015492916107178,-38.47839832305908
